ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-10-20,0.00063481,-0.045199284618927874,1.2702622279639235,0.00063481,0.00063481,0.6364776799997394,0.6364776799997394,0.6364776799997394,0.026318480000000005,0.026318480000000005,0.026318480000000005,0.6101591999997393,0.6101591999997393,0.6101591999997393,0.0,0.0,0.0,0.6371124899997394
2022-10-21,0.02668881,-0.8612533009863206,0.5728610160571215,0.02668881,0.02668881,-0.19073810761577836,-0.19073810761577836,-0.19073810761577836,0.02631848,0.02631848,0.02631848,-0.2170565876157784,-0.2170565876157784,-0.2170565876157784,0.0,0.0,0.0,-0.16404929761577836
2022-10-22,0.05274280994836775,-1.0162803920786359,0.29189000477361815,0.05274280994836775,0.05274280994836775,-0.4171673207169696,-0.4171673207169696,-0.4171673207169696,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.44348580071696964,-0.44348580071696964,-0.44348580071696964,0.0,0.0,0.0,-0.36442451076860183
2022-10-23,0.07879680999333426,-1.0638984610723428,0.24198075651760512,0.07879680999333426,0.07879680999333426,-0.4433357667305081,-0.4433357667305081,-0.4433357667305081,0.02631848000000001,0.02631848000000001,0.02631848000000001,-0.46965424673050815,-0.46965424673050815,-0.46965424673050815,0.0,0.0,0.0,-0.36453895673717385
2022-10-24,0.10485080996276512,-0.6657577536879656,0.6856521339819371,0.10485080996276512,0.10485080996276512,-0.06898048883354076,-0.06898048883354076,-0.06898048883354076,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.09529896883354073,-0.09529896883354073,-0.09529896883354073,0.0,0.0,0.0,0.035870321129224364
2022-10-25,0.13090480998076312,-0.1827099576943369,1.1827557097757486,0.13090480998076312,0.13090480998076312,0.34708360255100845,0.34708360255100845,0.34708360255100845,0.02631848,0.02631848,0.02631848,0.3207651225510084,0.3207651225510084,0.3207651225510084,0.0,0.0,0.0,0.4779884125317716
2022-10-26,0.15695881007372675,-0.24569974720427037,1.1909372987399405,0.15695881007372675,0.15695881007372675,0.32088976134486785,0.32088976134486785,0.32088976134486785,0.026318480000000005,0.026318480000000005,0.026318480000000005,0.2945712813448678,0.2945712813448678,0.2945712813448678,0.0,0.0,0.0,0.4778485714185946
2022-10-27,0.18301281024967914,0.14391493448457643,1.4695649259852535,0.18301281024967914,0.18301281024967914,0.6364776800006332,0.6364776800006332,0.6364776800006332,0.02631848,0.02631848,0.02631848,0.6101592000006332,0.6101592000006332,0.6101592000006332,0.0,0.0,0.0,0.8194904902503124
2022-10-28,0.209066810506909,-0.6647913601462262,0.6716122971705467,0.209066810506909,0.209066810506909,-0.1907381076166743,-0.1907381076166743,-0.1907381076166743,0.026318479999999998,0.026318479999999998,0.026318479999999998,-0.21705658761667435,-0.21705658761667435,-0.21705658761667435,0.0,0.0,0.0,0.018328702890234694
2022-10-29,0.23512081083868888,-0.8576371655084801,0.4744938679002008,0.23512081083868888,0.23512081083868888,-0.41716732071734086,-0.41716732071734086,-0.41716732071734086,0.02631848,0.02631848,0.02631848,-0.4434858007173409,-0.4434858007173409,-0.4434858007173409,0.0,0.0,0.0,-0.18204650987865198
2022-10-30,0.2611748111062206,-0.847865641101854,0.5265986767061608,0.2611748111062206,0.2611748111062206,-0.44333576672997727,-0.44333576672997727,-0.44333576672997727,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.4696542467299773,-0.4696542467299773,-0.4696542467299773,0.0,0.0,0.0,-0.18216095562375667
2022-10-31,0.2872288114261967,-0.4763097996062995,0.9143103300690582,0.2872288114261967,0.2872288114261967,-0.06898048883237569,-0.06898048883237569,-0.06898048883237569,0.02631848,0.02631848,0.02631848,-0.09529896883237567,-0.09529896883237567,-0.09529896883237567,0.0,0.0,0.0,0.21824832259382104
2022-11-01,0.31328281178362066,-0.06060388762359116,1.2926317860487662,0.31328281178362066,0.31328281178362066,0.34708360255138104,0.34708360255138104,0.34708360255138104,0.026318480000000005,0.026318480000000005,0.026318480000000005,0.320765122551381,0.320765122551381,0.320765122551381,0.0,0.0,0.0,0.6603664143350017
2022-11-02,0.3393368122581528,-0.06684153676250523,1.2609381298789908,0.3393368122581528,0.3393368122581528,0.3208897613454045,0.3208897613454045,0.3208897613454045,0.02631848,0.02631848,0.02631848,0.29457128134540445,0.29457128134540445,0.29457128134540445,0.0,0.0,0.0,0.6602265736035573
2022-11-03,0.3653908127590247,0.3068005634948807,1.6871193315705373,0.3653908127590247,0.3653908127590247,0.6364776800004287,0.6364776800004287,0.6364776800004287,0.026318480000000005,0.026318480000000005,0.026318480000000005,0.6101592000004287,0.6101592000004287,0.6101592000004287,0.0,0.0,0.0,1.0018684927594534
2022-11-04,0.3914448133071422,-0.4368879648748032,0.8626009534614701,0.3914448133071422,0.3914448133071422,-0.1907381076164672,-0.1907381076164672,-0.1907381076164672,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.21705658761646723,-0.21705658761646723,-0.21705658761646723,0.0,0.0,0.0,0.200706705690675
2022-11-05,0.4174988139606372,-0.6883592819279976,0.611166045674496,0.4174988139606372,0.4174988139606372,-0.4171673207177122,-0.4171673207177122,-0.4171673207177122,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.4434858007177122,-0.4434858007177122,-0.4434858007177122,0.0,0.0,0.0,0.00033149324292502946
2022-11-06,0.44355281460365337,-0.7210607339998603,0.6812890013234335,0.44355281460365337,0.44355281460365337,-0.44333576673064623,-0.44333576673064623,-0.44333576673064623,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.46965424673064626,-0.46965424673064626,-0.46965424673064626,0.0,0.0,0.0,0.0002170478730071368
2022-11-07,0.46960681525975867,-0.2932760079399522,1.023244103756319,0.46960681525975867,0.46960681525975867,-0.06898048883375558,-0.06898048883375558,-0.06898048883375558,0.02631848,0.02631848,0.02631848,-0.09529896883375556,-0.09529896883375556,-0.09529896883375556,0.0,0.0,0.0,0.4006263264260031
2022-11-08,0.49566081598390965,0.11157735014990805,1.5258038393929287,0.49566081598390965,0.49566081598390965,0.34708360255082615,0.34708360255082615,0.34708360255082615,0.026318480000000005,0.026318480000000005,0.026318480000000005,0.3207651225508261,0.3207651225508261,0.3207651225508261,0.0,0.0,0.0,0.8427444185347358
2022-11-09,0.5217148167064278,0.133891779107001,1.5411273090576312,0.5217148167064278,0.5217148167064278,0.320889761345429,0.320889761345429,0.320889761345429,0.02631848,0.02631848,0.02631848,0.294571281345429,0.294571281345429,0.294571281345429,0.0,0.0,0.0,0.8426045780518568
2022-11-10,0.5477688175319247,0.5566044048556832,1.8528759247504911,0.5477688175319247,0.5477688175319247,0.6364776800002243,0.6364776800002243,0.6364776800002243,0.026318480000000005,0.026318480000000005,0.026318480000000005,0.6101592000002243,0.6101592000002243,0.6101592000002243,0.0,0.0,0.0,1.1842464975321492
2022-11-11,0.5738228183687288,-0.28903721818423045,1.0192859533350855,0.5738228183687288,0.5738228183687288,-0.19073810761736315,-0.19073810761736315,-0.19073810761736315,0.02631848,0.02631848,0.02631848,-0.21705658761736318,-0.21705658761736318,-0.21705658761736318,0.0,0.0,0.0,0.3830847107513657
2022-11-12,0.5998768192100237,-0.4735854559306601,0.9369635065123679,0.5998768192100237,0.5998768192100237,-0.41716732071725704,-0.41716732071725704,-0.41716732071725704,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.4434858007172571,-0.4434858007172571,-0.4434858007172571,0.0,0.0,0.0,0.18270949849276663
2022-11-13,0.6259308201301061,-0.5548669157807573,0.795159809084031,0.6259308201301061,0.6259308201301061,-0.44333576673131514,-0.44333576673131514,-0.44333576673131514,0.02631848,0.02631848,0.02631848,-0.4696542467313152,-0.4696542467313152,-0.4696542467313152,0.0,0.0,0.0,0.182595053398791
2022-11-14,0.6519848210320919,-0.041706514443960147,1.229711671104631,0.6519848210320919,0.6519848210320919,-0.06898048883378043,-0.06898048883378043,-0.06898048883378043,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.0952989688337804,-0.0952989688337804,-0.0952989688337804,0.0,0.0,0.0,0.5830043321983115
2022-11-15,0.6780388219571477,0.3383133988189295,1.6839346588358792,0.6780388219571477,0.6780388219571477,0.34708360255216014,0.34708360255216014,0.34708360255216014,0.02631848000000001,0.02631848000000001,0.02631848000000001,0.3207651225521601,0.3207651225521601,0.3207651225521601,0.0,0.0,0.0,1.0251224245093078
2022-11-16,0.7040928228822034,0.2603740028769041,1.7334636420356915,0.7040928228822034,0.7040928228822034,0.32088976134545366,0.32088976134545366,0.32088976134545366,0.026318480000000005,0.026318480000000005,0.026318480000000005,0.29457128134545363,0.29457128134545363,0.29457128134545363,0.0,0.0,0.0,1.024982584227657
2022-11-17,0.7301468238072593,0.6271196295840475,2.046255108802838,0.7301468238072593,0.7301468238072593,0.6364776800000419,0.6364776800000419,0.6364776800000419,0.02631848,0.02631848,0.02631848,0.6101592000000419,0.6101592000000419,0.6101592000000419,0.0,0.0,0.0,1.366624503807301
2022-11-18,0.7562008247323151,-0.18909080138828663,1.25775615081942,0.7562008247323151,0.7562008247323151,-0.1907381076145678,-0.1907381076145678,-0.1907381076145678,0.026318480000000005,0.026318480000000005,0.026318480000000005,-0.21705658761456784,-0.21705658761456784,-0.21705658761456784,0.0,0.0,0.0,0.5654627171177473
2022-11-19,0.7822548256573709,-0.2782995125189311,1.1050991676552095,0.7822548256573709,0.7822548256573709,-0.41716732071665646,-0.41716732071665646,-0.41716732071665646,0.02631848,0.02631848,0.02631848,-0.4434858007166565,-0.4434858007166565,-0.4434858007166565,0.0,0.0,0.0,0.36508750494071446
2022-11-20,0.8083088265824266,-0.3151650212486384,1.0351816559441758,0.8083088265824266,0.8083088265824266,-0.44333576673078445,-0.44333576673078445,-0.44333576673078445,0.02631848,0.02631848,0.02631848,-0.4696542467307845,-0.4696542467307845,-0.4696542467307845,0.0,0.0,0.0,0.3649730598516422
