ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-10-21,-0.00717366,-0.8693488615256043,1.6847859256128332,-0.00717366,-0.00717366,0.4057607696914821,0.4057607696914821,0.4057607696914821,-0.10840416,-0.10840416,-0.10840416,0.514164929691482,0.514164929691482,0.514164929691482,0.0,0.0,0.0,0.3985871096914821
2022-10-22,0.06439161272727273,-2.2310993350813693,0.2587821954423781,0.06439161272727273,0.06439161272727273,-1.065439061376571,-1.065439061376571,-1.065439061376571,-0.10840415999999999,-0.10840415999999999,-0.10840415999999999,-0.9570349013765711,-0.9570349013765711,-0.9570349013765711,0.0,0.0,0.0,-1.0010474486492982
2022-10-23,0.135956885400568,-2.272914615712605,0.2733413654751987,0.135956885400568,0.135956885400568,-1.1368392285293245,-1.1368392285293245,-1.1368392285293245,-0.10840416,-0.10840416,-0.10840416,-1.0284350685293249,-1.0284350685293249,-1.0284350685293249,0.0,0.0,0.0,-1.0008823431287566
2022-10-24,0.20752215802662166,-1.2400253659588691,1.2140370516165593,0.20752215802662166,0.20752215802662166,-0.20837962263854715,-0.20837962263854715,-0.20837962263854715,-0.10840416,-0.10840416,-0.10840416,-0.09997546263854712,-0.09997546263854712,-0.09997546263854712,0.0,0.0,0.0,-0.0008574646119254847
2022-10-25,0.27908743067963837,-0.21472777268663312,2.3004440356073346,0.27908743067963837,0.27908743067963837,0.7200897943149012,0.7200897943149012,0.7200897943149012,-0.10840416,-0.10840416,-0.10840416,0.828493954314901,0.828493954314901,0.828493954314901,0.0,0.0,0.0,0.9991772249945395
2022-10-26,0.35065270321922326,-1.4383701613085627,1.005628033094378,0.35065270321922326,0.35065270321922326,-0.5510988114606032,-0.5510988114606032,-0.5510988114606032,-0.10840416,-0.10840416,-0.10840416,-0.4426946514606034,-0.4426946514606034,-0.4426946514606034,0.0,0.0,0.0,-0.20044610824137998
2022-10-27,0.4222179756577741,0.2232289648871518,2.672274068751305,0.4222179756577741,0.4222179756577741,1.077077039997185,1.077077039997185,1.077077039997185,-0.10840416,-0.10840416,-0.10840416,1.1854811999971848,1.1854811999971848,1.1854811999971848,0.0,0.0,0.0,1.4992950156549592
2022-10-28,0.49378324808887153,-0.2553944435339312,2.0631862970800916,0.49378324808887153,0.49378324808887153,0.40576076968835306,0.40576076968835306,0.40576076968835306,-0.10840416000000003,-0.10840416000000003,-0.10840416000000003,0.5141649296883529,0.5141649296883529,0.5141649296883529,0.0,0.0,0.0,0.8995440177772246
2022-10-29,0.5653485204232833,-1.7345327957458365,0.7863721875470978,0.5653485204232833,0.5653485204232833,-1.0654390613784086,-1.0654390613784086,-1.0654390613784086,-0.10840415999999999,-0.10840415999999999,-0.10840415999999999,-0.9570349013784087,-0.9570349013784087,-0.9570349013784087,0.0,0.0,0.0,-0.5000905409551253
2022-10-30,0.6369137927274815,-1.800319776543334,0.6940292281545785,0.6369137927274815,0.6369137927274815,-1.1368392285278375,-1.1368392285278375,-1.1368392285278375,-0.10840416,-0.10840416,-0.10840416,-1.0284350685278376,-1.0284350685278376,-1.0284350685278376,0.0,0.0,0.0,-0.499925435800356
2022-10-31,0.7084790651707021,-0.7610104070239307,1.6829623829454563,0.7084790651707021,0.7084790651707021,-0.20837962263602375,-0.20837962263602375,-0.20837962263602375,-0.10840416,-0.10840416,-0.10840416,-0.09997546263602375,-0.09997546263602375,-0.09997546263602375,0.0,0.0,0.0,0.5000994425346784
2022-11-01,0.7800443375596953,0.31551314436852024,2.8256081545717198,0.7800443375596953,0.7800443375596953,0.7200897943180461,0.7200897943180461,0.7200897943180461,-0.10840415999999999,-0.10840415999999999,-0.10840415999999999,0.828493954318046,0.828493954318046,0.828493954318046,0.0,0.0,0.0,1.5001341318777413
2022-11-02,0.8516096098900022,-0.9673452373419501,1.5645539311322296,0.8516096098900022,0.8516096098900022,-0.5510988114608325,-0.5510988114608325,-0.5510988114608325,-0.10840416,-0.10840416,-0.10840416,-0.44269465146083264,-0.44269465146083264,-0.44269465146083264,0.0,0.0,0.0,0.3005107984291697
2022-11-03,0.9231748821487975,0.7896975642619402,3.276260109658191,0.9231748821487975,0.9231748821487975,1.0770770399974114,1.0770770399974114,1.0770770399974114,-0.10840416,-0.10840416,-0.10840416,1.1854811999974113,1.1854811999974113,1.1854811999974113,0.0,0.0,0.0,2.0002519221462087
2022-11-04,0.9947401544075929,0.17336879018222884,2.6348760854305264,0.9947401544075929,0.9947401544075929,0.4057607696909485,0.4057607696909485,0.4057607696909485,-0.10840416,-0.10840416,-0.10840416,0.5141649296909483,0.5141649296909483,0.5141649296909483,0.0,0.0,0.0,1.4005009240985413
2022-11-05,1.0663054268515681,-1.1387963167279747,1.3535282717268247,1.0663054268515681,1.0663054268515681,-1.0654390613802465,-1.0654390613802465,-1.0654390613802465,-0.10840416,-0.10840416,-0.10840416,-0.9570349013802466,-0.9570349013802466,-0.9570349013802466,0.0,0.0,0.0,0.000866365471321684
2022-11-06,1.137870699440231,-1.349172083717836,1.262471445129159,1.137870699440231,1.137870699440231,-1.1368392285293885,-1.1368392285293885,-1.1368392285293885,-0.10840416,-0.10840416,-0.10840416,-1.0284350685293886,-1.0284350685293886,-1.0284350685293886,0.0,0.0,0.0,0.0010314709108425468
